Customer ID,Phone Service,Multiple Lines,Internet Type,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Revenue,Customer Status,Churn Category,Churn Reason
7534-BFESC,Yes,Yes,Fiber Optic,Bank Withdrawal,76.1,1712.7,0.0,2453.58,Churned,Competitor,Competitor made better offer
5804-LEPIM,Yes,No,Fiber Optic,Bank Withdrawal,70.35,139.05,0.0,165.39,Churned,Other,Don't know
9548-LIGTA,Yes,No,Cable,Credit Card,81.05,4747.65,0.0,5988.39,Stayed,,
3173-NVMPX,Yes,Yes,DSL,Credit Card,55.3,501.2,0.0,711.44,Stayed,,
5149-TGWDZ,Yes,No,Fiber Optic,Credit Card,104.55,2239.4,0.0,3001.91,Stayed,,
7721-DVEKZ,Yes,No,,Credit Card,19.65,19.65,0.0,43.32,Joined,,
7593-JNWRU,Yes,No,DSL,Bank Withdrawal,44.6,260.8,0.0,556.0,Churned,Price,Extra data charges
2696-RZVZW,Yes,Yes,,Credit Card,25.05,1629.2,0.0,3342.12,Stayed,,
1544-JJMYL,Yes,No,DSL,Credit Card,69.35,1927.3,0.0,2909.83,Stayed,,
6766-HFKLA,Yes,Yes,Fiber Optic,Bank Withdrawal,103.2,5744.35,0.0,6311.63,Stayed,,
6202-DYYFX,Yes,Yes,Fiber Optic,Credit Card,-5.0,1783.6,0.0,2217.44,Stayed,,
4686-UXDML,Yes,Yes,Fiber Optic,Credit Card,99.85,1992.55,0.0,2514.61,Stayed,,
4750-ZRXIU,Yes,Yes,Cable,Bank Withdrawal,84.6,360.1,0.0,386.82,Churned,Competitor,Competitor had better devices
3739-YBWAB,No,,Cable,Mailed Check,35.35,1317.95,0.0,1317.95,Stayed,,
2626-URJFX,Yes,Yes,DSL,Bank Withdrawal,50.9,225.6,0.0,259.92,Churned,Dissatisfaction,Network reliability
0230-UBYPQ,No,,DSL,Bank Withdrawal,36.1,2298.9,0.0,2298.9,Stayed,,
3824-RHKVR,Yes,No,,Credit Card,19.7,340.35,0.0,718.77,Stayed,,
3771-PZOBW,Yes,Yes,Fiber Optic,Credit Card,90.7,1781.35,0.0,2289.55,Stayed,,
4584-LBNMK,Yes,Yes,,Credit Card,24.7,1174.35,0.0,3195.3,Stayed,,
6060-DRTNL,Yes,No,Fiber Optic,Credit Card,84.85,415.55,0.0,572.3,Churned,Competitor,Competitor had better devices
6323-AYBRX,Yes,No,,Credit Card,19.35,1099.6,14.22,2656.55,Churned,Price,Price too high
0318-ZOPWS,Yes,No,,Bank Withdrawal,20.15,973.35,0.0,1111.53,Stayed,,
8590-YFFQO,Yes,No,DSL,Credit Card,64.95,4523.25,42.89,4594.46,Stayed,,
6481-ESCNL,Yes,Yes,Fiber Optic,Bank Withdrawal,100.55,2878.75,0.0,3188.18,Stayed,,
9405-GPBBG,Yes,Yes,Fiber Optic,Credit Card,110.5,7069.25,0.0,7492.77,Stayed,,
8715-KKTFG,Yes,Yes,Fiber Optic,Bank Withdrawal,103.3,6518.35,0.0,7618.18,Stayed,,
7826-VVKWT,Yes,No,Fiber Optic,Bank Withdrawal,96.55,2263.45,0.0,2762.17,Stayed,,
9993-LHIEB,Yes,No,Cable,Credit Card,67.85,4627.65,0.0,4769.69,Stayed,,
9548-LERKT,Yes,No,,Credit Card,19.75,483.15,16.56,1123.71,Stayed,,
0345-HKJVM,Yes,No,Fiber Optic,Bank Withdrawal,89.3,577.6,0.0,593.2,Churned,Other,Don't know
4067-HLYQI,Yes,No,Fiber Optic,Bank Withdrawal,70.4,2406.1,0.0,4097.95,Stayed,,
5312-TSZVC,Yes,No,,Credit Card,19.65,270.6,0.0,624.0,Stayed,,
0725-CXOTM,Yes,Yes,DSL,Credit Card,89.65,3348.1,0.0,4957.3,Stayed,,
9135-MGVPY,Yes,No,DSL,Credit Card,84.7,5878.9,0.0,9216.43,Stayed,,
6221-AVQYL,Yes,Yes,Fiber Optic,Credit Card,73.25,131.05,0.0,136.97,Churned,Price,Price too high
0899-LIIBW,Yes,Yes,Fiber Optic,Bank Withdrawal,100.85,3527.3,0.0,4668.0,Stayed,,
8498-XXGWA,Yes,No,DSL,Credit Card,55.15,3673.15,0.0,4972.5,Stayed,,
8823-RLPWL,Yes,Yes,Fiber Optic,Credit Card,110.65,8065.65,0.0,11032.77,Stayed,,
3810-DVDQQ,Yes,Yes,Fiber Optic,Bank Withdrawal,117.6,8308.9,5.44,11688.9,Stayed,,
4560-WQAQW,Yes,Yes,DSL,Bank Withdrawal,68.7,4070.95,0.0,5891.83,Stayed,,
8784-CGILN,Yes,Yes,Fiber Optic,Bank Withdrawal,99.85,1776.95,0.0,2433.77,Churned,Dissatisfaction,Product dissatisfaction
2958-NHPPS,Yes,No,,Bank Withdrawal,20.85,473.9,0.0,1286.26,Stayed,,
7317-GGVPB,Yes,Yes,Fiber Optic,Credit Card,108.6,7690.9,0.0,8119.86,Churned,Dissatisfaction,Product dissatisfaction
6267-DCFFZ,Yes,Yes,Fiber Optic,Bank Withdrawal,90.05,2627.2,0.0,4059.7,Stayed,,
6032-KRXXO,Yes,No,Fiber Optic,Bank Withdrawal,90.25,2755.35,0.0,3657.15,Churned,Competitor,Competitor made better offer
6242-FEGFD,Yes,Yes,Fiber Optic,Credit Card,96.6,6424.25,0.0,8836.55,Stayed,,
4776-XSKYQ,No,,DSL,Credit Card,30.25,368.85,0.0,368.85,Stayed,,
4674-HGNUA,Yes,Yes,Cable,Credit Card,89.9,6457.15,0.0,8681.58,Stayed,,
7978-DKUQH,Yes,No,Fiber Optic,Bank Withdrawal,74.6,1797.75,0.0,2725.25,Stayed,,
0422-UXFAP,Yes,Yes,Fiber Optic,Bank Withdrawal,98.85,4947.55,0.0,7511.27,Stayed,,
0191-EQUUH,No,,Cable,Bank Withdrawal,35.05,844.45,0.0,844.45,Stayed,,
9700-ZCLOT,Yes,No,,Credit Card,20.0,32.7,0.0,66.76,Joined,,
1073-XXCZD,Yes,Yes,,Bank Withdrawal,25.7,1443.65,0.0,2115.2,Stayed,,
6993-YGFJV,Yes,Yes,Fiber Optic,Bank Withdrawal,112.55,7806.5,0.0,8041.79,Stayed,,
9621-OUPYD,Yes,No,,Bank Withdrawal,20.2,507.9,0.0,770.15,Stayed,,
5345-BMKWB,Yes,No,,Credit Card,20.25,158.35,0.0,198.19,Stayed,,
1965-DDBWU,Yes,Yes,Fiber Optic,Credit Card,89.05,1448.6,0.0,1639.96,Churned,Competitor,Competitor made better offer
1407-DIGZV,Yes,No,,Mailed Check,19.1,52.0,0.0,187.99,Joined,,
5404-GGUKR,Yes,No,DSL,Bank Withdrawal,51.35,262.3,0.0,348.1,Stayed,,
7595-EUIVN,Yes,No,Fiber Optic,Bank Withdrawal,75.8,75.8,0.0,90.28,Churned,Competitor,Competitor had better devices
2978-XXSOG,Yes,Yes,DSL,Credit Card,59.05,1253.5,0.0,1974.0,Stayed,,
0121-SNYRK,No,,DSL,Credit Card,35.4,1748.9,0.0,1748.9,Stayed,,
6698-OXETB,Yes,No,,Credit Card,20.4,231.45,0.0,779.25,Stayed,,
5288-AHOUP,Yes,No,Fiber Optic,Bank Withdrawal,78.5,874.2,0.0,1331.58,Stayed,,
9546-KDTRB,Yes,Yes,,Bank Withdrawal,24.7,465.85,1.65,689.54,Stayed,,
0604-THJFP,Yes,No,DSL,Credit Card,75.95,4542.35,0.0,5030.87,Stayed,,
1264-FUHCX,No,,DSL,Credit Card,56.3,2780.6,0.0,2780.6,Stayed,,
1656-DRSMG,Yes,Yes,Fiber Optic,Credit Card,109.85,7002.95,0.0,8200.58,Stayed,,
6652-YFFJO,Yes,No,Cable,Bank Withdrawal,64.9,716.1,0.0,865.26,Stayed,,
9497-QCMMS,Yes,Yes,Fiber Optic,Bank Withdrawal,93.55,93.55,0.0,123.72,Churned,Competitor,Competitor made better offer
5959-BELXA,Yes,Yes,Fiber Optic,Credit Card,96.15,3019.25,0.0,3833.65,Churned,Price,Price too high
9102-OXKFY,Yes,Yes,Cable,Credit Card,54.15,3116.15,0.0,6035.47,Stayed,,
2077-DDHJK,Yes,Yes,DSL,Credit Card,70.9,4911.35,49.37,6725.86,Stayed,,
4389-UEFCZ,Yes,Yes,Fiber Optic,Bank Withdrawal,105.5,7544.0,0.0,9125.12,Stayed,,
9025-AOMKI,Yes,Yes,Fiber Optic,Bank Withdrawal,93.55,536.4,0.0,799.2,Churned,Other,Moved
8668-KNZTI,Yes,No,DSL,Bank Withdrawal,53.75,2790.65,43.12,5238.33,Stayed,,
7197-VOJMM,Yes,No,DSL,Credit Card,69.2,4671.65,0.0,7851.47,Stayed,,
0702-PGIBZ,Yes,Yes,Fiber Optic,Bank Withdrawal,101.7,364.55,1.48,467.71,Churned,Competitor,Competitor made better offer
1837-YQUCE,No,,DSL,Bank Withdrawal,58.35,4214.25,0.0,4214.25,Stayed,,
4415-WNGVR,Yes,No,DSL,Bank Withdrawal,79.2,943.85,0.0,1409.65,Stayed,,
4837-PZTIC,No,,Cable,Credit Card,41.9,1875.25,0.0,1875.25,Stayed,,
9828-QHFBK,Yes,No,DSL,Bank Withdrawal,51.15,1275.7,0.0,2090.98,Stayed,,
9821-POOTN,Yes,Yes,Fiber Optic,Bank Withdrawal,75.2,2576.2,0.0,4272.65,Churned,Price,Price too high
8665-UTDHZ,No,,DSL,Bank Withdrawal,30.2,30.2,0.0,30.2,Churned,Competitor,Competitor had better devices
4818-DRBQT,Yes,Yes,Fiber Optic,Bank Withdrawal,80.15,2265.25,0.0,3020.12,Churned,Attitude,Attitude of support person
4860-YZGZM,Yes,No,,Bank Withdrawal,20.0,185.4,0.0,579.3,Stayed,,
7554-AKDQF,Yes,No,DSL,Credit Card,45.65,323.45,0.0,357.59,Stayed,,
9715-SBVSU,Yes,No,DSL,Bank Withdrawal,61.4,815.55,0.0,985.91,Stayed,,
3428-MMGUB,Yes,Yes,Fiber Optic,Bank Withdrawal,89.55,5231.2,0.0,5657.2,Stayed,,
7240-FQLHE,Yes,Yes,Fiber Optic,Bank Withdrawal,99.75,1836.25,0.0,2291.11,Churned,Attitude,Attitude of support person
6100-FJZDG,Yes,No,,Bank Withdrawal,20.05,505.9,0.0,1683.18,Stayed,,
8659-IOOPU,Yes,Yes,Fiber Optic,Bank Withdrawal,100.45,7159.7,16.12,9426.94,Stayed,,
0684-AOSIH,Yes,No,Cable,Bank Withdrawal,95.0,95.0,0.0,107.04,Churned,Dissatisfaction,Network reliability
7609-NRNCA,Yes,No,,Credit Card,19.55,280.85,0.0,1001.99,Stayed,,
2869-ADAWR,Yes,Yes,Fiber Optic,Credit Card,89.3,4016.85,44.63,4607.62,Churned,Dissatisfaction,Poor expertise of online support
8637-XJIVR,Yes,Yes,Fiber Optic,Bank Withdrawal,78.95,927.35,0.0,1311.43,Churned,Attitude,Attitude of support person
8777-PVYGU,Yes,No,DSL,Mailed Check,64.3,3410.6,0.0,3630.04,Stayed,,
6859-QNXIQ,Yes,Yes,Fiber Optic,Bank Withdrawal,113.1,8248.5,0.0,10143.54,Stayed,,
5442-XSDCW,Yes,No,Fiber Optic,Bank Withdrawal,79.5,868.5,0.0,1065.13,Churned,Competitor,Competitor made better offer
6963-EZQEE,Yes,Yes,DSL,Credit Card,88.55,6306.5,0.0,9172.3,Stayed,,
0374-FIUCA,Yes,No,,Credit Card,20.4,1414.45,0.0,2939.35,Stayed,,
0301-FIDRB,No,,DSL,Bank Withdrawal,63.8,4684.3,0.0,4684.3,Stayed,,
3814-MLAXC,Yes,Yes,Fiber Optic,Credit Card,79.85,2404.15,0.0,2919.68,Churned,Dissatisfaction,Lack of self-service on Website
5494-WOZRZ,Yes,No,DSL,Credit Card,82.0,5999.85,0.0,8713.47,Stayed,,
8076-FEZKJ,Yes,No,,Credit Card,19.5,225.85,0.0,382.95,Stayed,,
9290-SHCMB,Yes,No,Fiber Optic,Bank Withdrawal,96.85,1235.55,0.0,1582.39,Stayed,,
4289-DTDKW,Yes,Yes,Cable,Bank Withdrawal,101.3,4113.1,0.0,5015.5,Churned,Competitor,Competitor had better devices
4547-LYTDD,Yes,Yes,Fiber Optic,Bank Withdrawal,72.65,1194.3,0.0,1946.14,Churned,Competitor,Competitor had better devices
0219-YTZUE,Yes,Yes,Fiber Optic,Bank Withdrawal,84.8,371.9,0.0,486.98,Churned,Competitor,Competitor made better offer
3923-CSIHK,Yes,No,Cable,Bank Withdrawal,71.05,3444.85,0.0,3674.85,Churned,Dissatisfaction,Poor expertise of online support
8654-DHAOW,Yes,Yes,DSL,Credit Card,54.15,101.65,0.0,154.25,Joined,,
3059-NGMXB,Yes,Yes,DSL,Credit Card,69.2,944.65,0.0,986.09,Stayed,,
0639-TSIQW,Yes,Yes,Fiber Optic,Credit Card,102.95,6886.25,0.0,9398.75,Churned,Competitor,Competitor offered more data
5876-QMYLD,Yes,No,,Credit Card,20.05,415.1,0.0,824.96,Stayed,,
7243-LCGGZ,Yes,No,,Mailed Check,20.9,20.9,0.0,31.11,Joined,,
3496-LFSZU,Yes,No,Fiber Optic,Bank Withdrawal,70.5,294.2,0.0,418.08,Stayed,,
2384-OVPSA,Yes,No,,Mailed Check,20.2,735.9,0.0,891.32,Stayed,,
1285-OKIPP,Yes,No,Fiber Optic,Bank Withdrawal,79.9,79.9,0.0,103.1,Churned,Attitude,Attitude of support person
8548-AWOFC,Yes,Yes,DSL,Bank Withdrawal,63.85,4264.6,0.0,4770.82,Stayed,,
5474-LAMUQ,Yes,No,,Credit Card,20.1,533.9,0.0,1393.1,Stayed,,
8166-ZZTFS,Yes,Yes,Cable,Bank Withdrawal,80.55,5265.1,0.0,6697.3,Churned,Attitude,Attitude of support person
1843-TLSGD,Yes,No,,Credit Card,20.85,272.35,0.0,631.41,Stayed,,
1360-JYXKQ,Yes,No,Fiber Optic,Bank Withdrawal,99.1,5437.1,0.0,6627.8,Stayed,,
3612-YUNGG,Yes,Yes,Fiber Optic,Credit Card,109.2,6741.15,17.3,7602.57,Stayed,,
3859-CVCET,Yes,No,DSL,Mailed Check,45.65,191.05,0.0,372.65,Churned,Competitor,Competitor had better devices
2740-JFBOK,Yes,Yes,,Bank Withdrawal,24.0,226.55,0.0,256.65,Stayed,,
8535-SFUTN,Yes,Yes,Fiber Optic,Bank Withdrawal,106.45,6300.15,0.0,8499.2,Stayed,,
2967-MXRAV,Yes,No,,Mailed Check,18.8,18.8,0.0,62.37,Joined,,
6479-SZPLM,Yes,No,,Credit Card,19.45,754.5,0.0,1917.3,Stayed,,
9861-PDSZP,Yes,Yes,Fiber Optic,Credit Card,108.05,7806.6,0.0,8530.2,Stayed,,
3090-HAWSU,Yes,Yes,Fiber Optic,Credit Card,111.6,6876.05,0.0,7353.07,Churned,Competitor,Competitor offered more data
4074-SJFFA,Yes,No,DSL,Mailed Check,54.75,54.75,0.0,67.76,Churned,Dissatisfaction,Network reliability
9297-FVVDH,Yes,Yes,DSL,Bank Withdrawal,84.5,4845.4,0.0,5418.25,Stayed,,
9057-MSWCO,No,,Cable,Credit Card,30.75,805.1,0.0,945.1,Churned,Competitor,Competitor made better offer
2252-ISRNH,Yes,Yes,Fiber Optic,Bank Withdrawal,-10.0,767.9,0.0,1042.04,Stayed,,
0744-BIKKF,Yes,Yes,DSL,Bank Withdrawal,86.65,6224.8,0.0,7046.32,Stayed,,
2279-AXJJK,Yes,Yes,Fiber Optic,Credit Card,95.65,5088.4,11.8,5541.48,Stayed,,
8022-BECSI,Yes,No,,Credit Card,19.6,422.5,0.0,872.62,Stayed,,
2682-KEVRP,Yes,No,,Credit Card,20.05,417.0,0.0,1173.58,Stayed,,
3694-GLTJM,Yes,No,,Credit Card,19.65,92.05,0.0,301.7,Stayed,,
4013-GUXND,Yes,No,,Credit Card,20.8,20.8,0.0,68.94,Joined,,
4999-IEZLT,No,,Cable,Credit Card,29.45,1983.15,0.0,1983.15,Stayed,,
2346-DJQTB,No,,DSL,Bank Withdrawal,24.15,812.5,0.0,852.5,Stayed,,
0019-EFAEP,Yes,Yes,Fiber Optic,Bank Withdrawal,101.3,7261.25,0.0,7423.25,Stayed,,
4003-OCTMP,Yes,No,Cable,Bank Withdrawal,64.0,1910.75,0.0,2803.55,Stayed,,
7030-NJVDP,Yes,No,Fiber Optic,Bank Withdrawal,89.25,2210.2,0.0,2455.72,Stayed,,
8372-JUXUI,Yes,Yes,Fiber Optic,Bank Withdrawal,74.35,74.35,0.0,88.37,Churned,Competitor,Competitor had better devices
9102-IAYHT,Yes,Yes,Fiber Optic,Bank Withdrawal,85.45,1451.6,0.0,2263.52,Churned,Attitude,Attitude of support person
1004-NOZNR,Yes,No,Fiber Optic,Credit Card,94.8,5264.3,0.0,5856.22,Stayed,,
5154-VEKBL,No,,Cable,Mailed Check,58.5,539.85,0.0,539.85,Churned,Competitor,Competitor offered higher download speeds
4547-KQRTM,Yes,Yes,Fiber Optic,Bank Withdrawal,80.05,830.7,0.0,1327.7,Churned,Competitor,Competitor offered higher download speeds
7225-IILWY,Yes,Yes,,Mailed Check,25.75,1686.15,0.0,3510.59,Stayed,,
4002-BQWPQ,Yes,Yes,Cable,Bank Withdrawal,81.75,2028.8,0.0,2658.8,Stayed,,
5966-EMAZU,Yes,Yes,Fiber Optic,Credit Card,108.5,6880.85,0.0,7137.49,Stayed,,
0248-IPDFW,Yes,Yes,Cable,Bank Withdrawal,50.1,50.1,0.0,79.23,Joined,,
2782-JEEBU,No,,DSL,Credit Card,36.0,780.15,0.0,780.15,Stayed,,
3298-QEICA,No,,DSL,Credit Card,34.6,813.45,0.0,813.45,Stayed,,
4685-ERGHK,Yes,Yes,Fiber Optic,Bank Withdrawal,86.9,4939.25,0.0,6995.81,Stayed,,
0096-BXERS,Yes,Yes,Cable,Bank Withdrawal,50.35,314.55,0.0,570.51,Stayed,,
2665-NPTGL,Yes,Yes,Fiber Optic,Bank Withdrawal,98.1,2510.7,44.17,2951.69,Stayed,,
4636-JGAAI,Yes,Yes,Fiber Optic,Credit Card,88.85,3000.25,0.0,3475.23,Stayed,,
0264-CNITK,Yes,No,,Bank Withdrawal,20.1,1389.6,0.0,3592.73,Stayed,,
2810-FTLEM,Yes,No,DSL,Bank Withdrawal,50.15,762.25,0.0,990.41,Churned,Competitor,Competitor offered higher download speeds
0397-GZBBC,Yes,Yes,Fiber Optic,Bank Withdrawal,93.85,5574.75,8.13,6202.64,Churned,Price,Price too high
0895-LNKRC,Yes,No,,Credit Card,19.45,113.5,0.0,122.92,Stayed,,
5766-FTRTS,Yes,No,DSL,Credit Card,84.45,6033.1,0.0,8557.42,Stayed,,
0727-BNRLG,Yes,Yes,Fiber Optic,Credit Card,97.65,6743.55,0.0,10148.7,Stayed,,
5180-UCIIQ,No,,Cable,Mailed Check,40.05,880.2,0.0,880.2,Churned,Other,Moved
3721-WKIIL,Yes,No,,Mailed Check,19.6,561.15,13.07,964.15,Stayed,,
5231-FIQPA,Yes,No,,Credit Card,19.85,810.45,0.0,905.57,Stayed,,
7228-PAQPD,Yes,No,Cable,Credit Card,59.1,772.85,0.0,1248.99,Stayed,,
3452-FLHYD,Yes,No,,Bank Withdrawal,20.95,495.15,0.0,1122.15,Stayed,,
6168-WFVVF,Yes,No,Fiber Optic,Bank Withdrawal,70.3,235.5,0.0,252.12,Churned,Competitor,Competitor made better offer
6893-ODYYE,Yes,No,Fiber Optic,Credit Card,90.1,4549.45,0.0,5317.95,Stayed,,
8975-SKGRX,Yes,Yes,Fiber Optic,Bank Withdrawal,116.1,8310.55,0.0,10842.48,Stayed,,
7696-CFTAT,Yes,No,,Bank Withdrawal,19.8,726.1,0.0,1029.87,Stayed,,
9374-YOLBJ,Yes,No,,Bank Withdrawal,19.25,19.25,0.0,44.35,Joined,,
9334-GWGOW,Yes,Yes,Fiber Optic,Bank Withdrawal,-4.0,485.25,0.0,532.92,Stayed,,
4229-CZMLL,Yes,Yes,Fiber Optic,Bank Withdrawal,74.9,469.8,0.0,507.72,Churned,Dissatisfaction,Service dissatisfaction
4119-ZYPZY,Yes,Yes,Fiber Optic,Bank Withdrawal,106.8,7623.2,0.0,10094.0,Stayed,,
3891-NLXJB,No,,DSL,Credit Card,40.55,1390.85,0.0,1440.85,Stayed,,
3466-WAESX,Yes,Yes,DSL,Bank Withdrawal,69.1,1083.7,0.0,1307.54,Stayed,,
3500-RMZLT,Yes,No,Fiber Optic,Credit Card,96.3,1426.75,0.0,1863.4,Churned,Attitude,Attitude of support person
9755-JHNMN,Yes,No,Cable,Bank Withdrawal,67.4,3306.85,0.0,4308.9,Stayed,,
2753-JMMCV,Yes,Yes,DSL,Credit Card,74.2,4805.65,0.0,6250.6,Stayed,,
6179-GJPSO,Yes,No,Fiber Optic,Credit Card,108.15,4600.7,0.0,5969.39,Churned,Competitor,Competitor made better offer
3247-MHJKM,Yes,No,,Mailed Check,20.2,20.2,0.0,62.35,Joined,,
3642-GKTCT,Yes,Yes,Fiber Optic,Credit Card,115.1,6993.65,0.0,7332.2,Stayed,,
0256-LTHVJ,Yes,No,Fiber Optic,Bank Withdrawal,81.05,2227.1,0.0,2698.9,Churned,Competitor,Competitor had better devices
5515-AKOAJ,Yes,Yes,Fiber Optic,Bank Withdrawal,100.1,5440.9,0.0,7699.72,Churned,Dissatisfaction,Service dissatisfaction
6734-JDTTV,Yes,No,,Credit Card,19.85,1267.05,0.0,3442.6,Stayed,,
7064-FRRSW,Yes,Yes,Fiber Optic,Bank Withdrawal,99.0,4744.35,0.0,5026.11,Stayed,,
6010-DDPPW,Yes,Yes,,Bank Withdrawal,25.15,1940.85,0.0,2572.95,Stayed,,
8601-QACRS,Yes,Yes,Cable,Mailed Check,50.6,249.95,0.0,455.45,Churned,Competitor,Competitor made better offer
2372-HWUHI,Yes,No,DSL,Bank Withdrawal,44.35,81.25,0.0,174.93,Churned,Other,Don't know
7369-TRPFD,Yes,No,,Credit Card,18.8,279.2,0.0,605.43,Stayed,,
3275-RHRNE,No,,DSL,Credit Card,60.0,1682.05,0.0,1682.05,Stayed,,
0254-WWRKD,Yes,No,Cable,Credit Card,50.55,3431.75,0.0,6574.05,Stayed,,
9220-ZNKJI,Yes,No,Fiber Optic,Credit Card,88.8,4805.3,0.0,6631.85,Stayed,,
4208-UFFGW,Yes,No,DSL,Credit Card,44.95,85.15,0.0,138.39,Churned,Other,Don't know
5842-POCOP,Yes,No,Cable,Mailed Check,88.9,454.15,0.0,662.0,Churned,Competitor,Competitor offered higher download speeds
5334-AFQJB,Yes,Yes,,Credit Card,25.1,1789.9,0.0,1960.54,Stayed,,
4092-OFQZS,Yes,No,,Credit Card,20.65,417.5,0.0,1346.9,Stayed,,
8436-BJUMM,Yes,Yes,Cable,Bank Withdrawal,83.75,2070.6,0.0,3004.0,Churned,Competitor,Competitor offered higher download speeds
2320-TZRRH,Yes,No,,Credit Card,19.5,403.15,0.0,1177.95,Stayed,,
2002-MZHWP,Yes,No,,Credit Card,20.5,20.5,0.0,46.62,Churned,Price,Long distance charges
6137-NICCO,Yes,Yes,Fiber Optic,Credit Card,94.05,518.75,0.0,766.49,Stayed,,
4825-FUREZ,Yes,No,,Bank Withdrawal,20.25,835.5,0.0,2757.0,Stayed,,
2162-FRZAA,No,,DSL,Bank Withdrawal,39.35,2395.05,0.0,2395.05,Stayed,,
8224-UAXBZ,No,,DSL,Bank Withdrawal,45.35,2540.1,4.08,2536.02,Stayed,,
6368-NWMCE,Yes,Yes,DSL,Credit Card,68.15,2656.3,0.0,3461.52,Stayed,,
0674-DGMAQ,Yes,Yes,Fiber Optic,Bank Withdrawal,93.5,2970.8,0.0,4364.08,Stayed,,
3635-JBPSG,No,,DSL,Credit Card,38.8,603.0,0.0,603.0,Stayed,,
9408-SSNVZ,Yes,No,Fiber Optic,Bank Withdrawal,70.15,268.35,21.69,364.26,Churned,Other,Don't know
5451-MHQOF,Yes,Yes,,Mailed Check,24.45,1431.65,0.0,3275.73,Stayed,,
0137-OCGAB,Yes,Yes,Fiber Optic,Mailed Check,80.2,80.2,0.0,81.43,Churned,Price,Lack of affordable download/upload speed
4097-YODCF,Yes,Yes,Fiber Optic,Bank Withdrawal,103.8,3470.8,0.0,3616.32,Stayed,,
9787-XVQIU,Yes,Yes,Fiber Optic,Bank Withdrawal,75.3,75.3,0.0,114.74,Churned,Attitude,Attitude of support person
5446-DKWYW,Yes,Yes,DSL,Bank Withdrawal,65.2,3965.05,0.0,6362.96,Stayed,,
1502-XFCVR,Yes,No,Fiber Optic,Bank Withdrawal,106.45,6145.85,0.0,7015.27,Churned,Competitor,Competitor offered higher download speeds
9574-BOSMD,Yes,Yes,,Bank Withdrawal,25.4,1620.2,9.34,2908.98,Stayed,,
0366-NQSHS,Yes,No,,Credit Card,19.35,46.35,0.0,135.03,Joined,,
7389-KBFIT,No,,DSL,Mailed Check,30.25,63.75,0.0,63.75,Joined,,
9391-TTOYH,Yes,No,,Credit Card,19.5,470.2,0.0,791.74,Stayed,,
7044-YAACC,Yes,No,Fiber Optic,Bank Withdrawal,70.2,280.35,30.75,273.72,Stayed,,
0495-ZBNGW,Yes,Yes,Fiber Optic,Bank Withdrawal,-1.0,343.95,0.0,397.25,Churned,Competitor,Competitor offered more data
8319-QBEHW,No,,Cable,Bank Withdrawal,39.95,1023.75,0.0,1023.75,Stayed,,
2429-AYKKO,Yes,No,,Bank Withdrawal,19.85,1434.1,0.0,1681.06,Stayed,,
8853-TZDGH,Yes,Yes,Fiber Optic,Bank Withdrawal,111.6,8012.75,0.0,9754.43,Stayed,,
8399-YNDCH,Yes,No,DSL,Bank Withdrawal,60.05,1236.15,0.0,1963.17,Churned,Competitor,Competitor had better devices
2530-ENDWQ,Yes,Yes,Fiber Optic,Bank Withdrawal,93.7,6585.35,0.0,9462.27,Churned,Competitor,Competitor offered more data
1324-NLTJE,Yes,Yes,DSL,Credit Card,55.0,757.1,0.0,1014.95,Churned,Other,Don't know
3657-COGMW,Yes,Yes,Fiber Optic,Credit Card,108.1,5839.3,0.0,6411.82,Stayed,,
4277-PVRAN,Yes,No,Fiber Optic,Bank Withdrawal,80.1,679.3,0.0,970.42,Churned,Competitor,Competitor had better devices
6349-JDHQP,Yes,No,,Credit Card,19.85,1049.6,0.0,2046.53,Stayed,,
5108-ADXWO,Yes,No,Fiber Optic,Bank Withdrawal,73.5,791.75,0.0,1219.43,Churned,Competitor,Competitor made better offer
1121-QSIVB,Yes,Yes,DSL,Credit Card,77.55,3471.1,0.0,3694.18,Stayed,,
4385-ZKVNW,Yes,No,DSL,Bank Withdrawal,54.9,2549.1,0.0,4726.86,Stayed,,
8590-OHDIW,Yes,No,,Credit Card,20.3,749.35,10.65,2422.86,Stayed,,
7789-HKSBS,Yes,Yes,Fiber Optic,Bank Withdrawal,105.2,4599.15,40.46,6044.65,Stayed,,
4913-EHYUI,Yes,Yes,Fiber Optic,Bank Withdrawal,104.55,5794.65,0.0,8527.45,Churned,Competitor,Competitor offered higher download speeds
7216-EWTRS,Yes,Yes,Fiber Optic,Bank Withdrawal,100.8,100.8,0.0,118.15,Churned,Attitude,Attitude of service provider
9933-QRGTX,Yes,No,Fiber Optic,Bank Withdrawal,97.2,5611.75,0.0,7561.75,Stayed,,
4163-HFTUK,Yes,No,,Bank Withdrawal,19.1,1007.8,0.0,2503.63,Stayed,,
0334-ZFJSR,Yes,Yes,Cable,Credit Card,66.05,3462.1,44.53,5513.47,Stayed,,
8859-DZTGQ,Yes,No,,Credit Card,20.35,689.75,0.0,1167.59,Stayed,,
3049-NDXFL,Yes,Yes,Fiber Optic,Credit Card,85.8,85.8,0.0,120.27,Churned,Competitor,Competitor made better offer
9053-JZFKV,Yes,Yes,Fiber Optic,Credit Card,116.2,7752.3,0.0,10022.26,Churned,Other,Don't know
